INFO       2022-07-30 22:12:41,844: topic='drag' sending data='{"drag": 0}' as format_msg_with_header(msgToSend)=b'36   drag                     {"drag": 0}'
INFO       2022-07-30 22:13:08,925: topic='field_update' sending data='{"currentTimestep": 65}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 65}'
DEBUG      2022-07-30 22:13:08,929: Timestep:    64-{'drag': 22313055.997907106}
INFO       2022-07-30 22:13:09,545: topic='drag' sending data='{"drag": 21813400.743194807}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 21813400.743194807}'
INFO       2022-07-30 22:13:09,546: topic='field_update' sending data='{"currentTimestep": 66}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 66}'
DEBUG      2022-07-30 22:13:09,547: Timestep:    65-{'drag': 21813400.743194807}
INFO       2022-07-30 22:13:10,038: topic='drag' sending data='{"drag": 21304598.133286923}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 21304598.133286923}'
INFO       2022-07-30 22:13:10,040: topic='field_update' sending data='{"currentTimestep": 67}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 67}'
DEBUG      2022-07-30 22:13:10,040: Timestep:    66-{'drag': 21304598.133286923}
INFO       2022-07-30 22:13:10,548: topic='drag' sending data='{"drag": 20787110.640209887}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 20787110.640209887}'
INFO       2022-07-30 22:13:10,549: topic='field_update' sending data='{"currentTimestep": 68}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 68}'
DEBUG      2022-07-30 22:13:10,550: Timestep:    67-{'drag': 20787110.640209887}
INFO       2022-07-30 22:13:10,930: topic='drag' sending data='{"drag": 20261450.13373712}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 20261450.13373712}'
INFO       2022-07-30 22:13:10,931: topic='field_update' sending data='{"currentTimestep": 69}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 69}'
DEBUG      2022-07-30 22:13:10,932: Timestep:    68-{'drag': 20261450.13373712}
INFO       2022-07-30 22:13:11,437: topic='drag' sending data='{"drag": 19728178.094098676}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 19728178.094098676}'
INFO       2022-07-30 22:13:11,438: topic='field_update' sending data='{"currentTimestep": 70}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 70}'
DEBUG      2022-07-30 22:13:11,439: Timestep:    69-{'drag': 19728178.094098676}
INFO       2022-07-30 22:13:11,948: topic='drag' sending data='{"drag": 19187905.51658351}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 19187905.51658351}'
INFO       2022-07-30 22:13:11,949: topic='field_update' sending data='{"currentTimestep": 71}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 71}'
DEBUG      2022-07-30 22:13:11,960: Timestep:    70-{'drag': 19187905.51658351}
INFO       2022-07-30 22:13:12,347: topic='drag' sending data='{"drag": 18641292.472104028}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 18641292.472104028}'
INFO       2022-07-30 22:13:12,348: topic='field_update' sending data='{"currentTimestep": 72}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 72}'
DEBUG      2022-07-30 22:13:12,348: Timestep:    71-{'drag': 18641292.472104028}
INFO       2022-07-30 22:13:12,839: topic='drag' sending data='{"drag": 18089047.2888939}' as format_msg_with_header(msgToSend)=b'51   drag                     {"drag": 18089047.2888939}'
INFO       2022-07-30 22:13:12,840: topic='field_update' sending data='{"currentTimestep": 73}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 73}'
DEBUG      2022-07-30 22:13:12,841: Timestep:    72-{'drag': 18089047.2888939}
INFO       2022-07-30 22:13:13,445: topic='drag' sending data='{"drag": 17531925.32236678}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 17531925.32236678}'
INFO       2022-07-30 22:13:13,446: topic='field_update' sending data='{"currentTimestep": 74}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 74}'
DEBUG      2022-07-30 22:13:13,447: Timestep:    73-{'drag': 17531925.32236678}
INFO       2022-07-30 22:13:13,951: topic='drag' sending data='{"drag": 16970727.282854557}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 16970727.282854557}'
INFO       2022-07-30 22:13:13,953: topic='field_update' sending data='{"currentTimestep": 75}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 75}'
DEBUG      2022-07-30 22:13:13,953: Timestep:    74-{'drag': 16970727.282854557}
INFO       2022-07-30 22:13:14,445: topic='drag' sending data='{"drag": 16406297.094536245}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 16406297.094536245}'
INFO       2022-07-30 22:13:14,446: topic='field_update' sending data='{"currentTimestep": 76}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 76}'
DEBUG      2022-07-30 22:13:14,447: Timestep:    75-{'drag': 16406297.094536245}
INFO       2022-07-30 22:13:14,936: topic='drag' sending data='{"drag": 15839519.263413029}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 15839519.263413029}'
INFO       2022-07-30 22:13:14,938: topic='field_update' sending data='{"currentTimestep": 77}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 77}'
DEBUG      2022-07-30 22:13:14,939: Timestep:    76-{'drag': 15839519.263413029}
INFO       2022-07-30 22:13:15,318: topic='drag' sending data='{"drag": 15271315.737713959}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 15271315.737713959}'
INFO       2022-07-30 22:13:15,319: topic='field_update' sending data='{"currentTimestep": 78}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 78}'
DEBUG      2022-07-30 22:13:15,320: Timestep:    77-{'drag': 15271315.737713959}
INFO       2022-07-30 22:13:15,733: topic='drag' sending data='{"drag": 14702642.250636728}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 14702642.250636728}'
INFO       2022-07-30 22:13:15,734: topic='field_update' sending data='{"currentTimestep": 79}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 79}'
DEBUG      2022-07-30 22:13:15,735: Timestep:    78-{'drag': 14702642.250636728}
INFO       2022-07-30 22:13:16,162: topic='drag' sending data='{"drag": 14134484.142816696}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 14134484.142816696}'
INFO       2022-07-30 22:13:16,163: topic='field_update' sending data='{"currentTimestep": 80}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 80}'
DEBUG      2022-07-30 22:13:16,164: Timestep:    79-{'drag': 14134484.142816696}
INFO       2022-07-30 22:13:16,639: topic='drag' sending data='{"drag": 13567851.670319669}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 13567851.670319669}'
INFO       2022-07-30 22:13:16,641: topic='field_update' sending data='{"currentTimestep": 81}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 81}'
DEBUG      2022-07-30 22:13:16,642: Timestep:    80-{'drag': 13567851.670319669}
INFO       2022-07-30 22:13:17,230: topic='drag' sending data='{"drag": 13003774.813177736}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 13003774.813177736}'
INFO       2022-07-30 22:13:17,232: topic='field_update' sending data='{"currentTimestep": 82}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 82}'
DEBUG      2022-07-30 22:13:17,232: Timestep:    81-{'drag': 13003774.813177736}
INFO       2022-07-30 22:13:17,736: topic='drag' sending data='{"drag": 12443297.609401284}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 12443297.609401284}'
INFO       2022-07-30 22:13:17,738: topic='field_update' sending data='{"currentTimestep": 83}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 83}'
DEBUG      2022-07-30 22:13:17,739: Timestep:    82-{'drag': 12443297.609401284}
INFO       2022-07-30 22:13:18,100: topic='drag' sending data='{"drag": 11887472.049833013}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 11887472.049833013}'
INFO       2022-07-30 22:13:18,101: topic='field_update' sending data='{"currentTimestep": 84}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 84}'
DEBUG      2022-07-30 22:13:18,102: Timestep:    83-{'drag': 11887472.049833013}
INFO       2022-07-30 22:13:18,734: topic='drag' sending data='{"drag": 11337351.579949632}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 11337351.579949632}'
INFO       2022-07-30 22:13:18,735: topic='field_update' sending data='{"currentTimestep": 85}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 85}'
DEBUG      2022-07-30 22:13:18,736: Timestep:    84-{'drag': 11337351.579949632}
INFO       2022-07-30 22:13:19,341: topic='drag' sending data='{"drag": 10793984.265514258}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 10793984.265514258}'
INFO       2022-07-30 22:13:19,343: topic='field_update' sending data='{"currentTimestep": 86}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 86}'
DEBUG      2022-07-30 22:13:19,344: Timestep:    85-{'drag': 10793984.265514258}
INFO       2022-07-30 22:13:19,865: topic='drag' sending data='{"drag": 10258405.689554583}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 10258405.689554583}'
INFO       2022-07-30 22:13:19,866: topic='field_update' sending data='{"currentTimestep": 87}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 87}'
DEBUG      2022-07-30 22:13:19,867: Timestep:    86-{'drag': 10258405.689554583}
INFO       2022-07-30 22:13:20,332: topic='drag' sending data='{"drag": 9731631.65817884}' as format_msg_with_header(msgToSend)=b'51   drag                     {"drag": 9731631.65817884}'
INFO       2022-07-30 22:13:20,333: topic='field_update' sending data='{"currentTimestep": 88}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 88}'
DEBUG      2022-07-30 22:13:20,334: Timestep:    87-{'drag': 9731631.65817884}
INFO       2022-07-30 22:13:20,840: topic='drag' sending data='{"drag": 9214650.801913999}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 9214650.801913999}'
INFO       2022-07-30 22:13:20,842: topic='field_update' sending data='{"currentTimestep": 89}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 89}'
DEBUG      2022-07-30 22:13:20,842: Timestep:    88-{'drag': 9214650.801913999}
INFO       2022-07-30 22:13:21,244: topic='drag' sending data='{"drag": 8708417.16722174}' as format_msg_with_header(msgToSend)=b'51   drag                     {"drag": 8708417.16722174}'
INFO       2022-07-30 22:13:21,245: topic='field_update' sending data='{"currentTimestep": 90}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 90}'
DEBUG      2022-07-30 22:13:21,245: Timestep:    89-{'drag': 8708417.16722174}
INFO       2022-07-30 22:13:21,737: topic='drag' sending data='{"drag": 8064682.149790911}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 8064682.149790911}'
INFO       2022-07-30 22:13:21,738: topic='field_update' sending data='{"currentTimestep": 91}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 91}'
DEBUG      2022-07-30 22:13:21,739: Timestep:    90-{'drag': 8064682.149790911}
INFO       2022-07-30 22:13:22,228: topic='drag' sending data='{"drag": 7530415.512651345}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 7530415.512651345}'
INFO       2022-07-30 22:13:22,229: topic='field_update' sending data='{"currentTimestep": 92}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 92}'
DEBUG      2022-07-30 22:13:22,230: Timestep:    91-{'drag': 7530415.512651345}
INFO       2022-07-30 22:13:22,530: topic='drag' sending data='{"drag": 7022867.881483748}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 7022867.881483748}'
INFO       2022-07-30 22:13:22,531: topic='field_update' sending data='{"currentTimestep": 93}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 93}'
DEBUG      2022-07-30 22:13:22,532: Timestep:    92-{'drag': 7022867.881483748}
INFO       2022-07-30 22:13:22,942: topic='drag' sending data='{"drag": 6541322.007771825}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 6541322.007771825}'
INFO       2022-07-30 22:13:22,943: topic='field_update' sending data='{"currentTimestep": 94}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 94}'
DEBUG      2022-07-30 22:13:22,943: Timestep:    93-{'drag': 6541322.007771825}
INFO       2022-07-30 22:13:23,436: topic='drag' sending data='{"drag": 6085060.771774832}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 6085060.771774832}'
INFO       2022-07-30 22:13:23,436: topic='field_update' sending data='{"currentTimestep": 95}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 95}'
DEBUG      2022-07-30 22:13:23,437: Timestep:    94-{'drag': 6085060.771774832}
INFO       2022-07-30 22:13:23,742: topic='drag' sending data='{"drag": 5653361.924288826}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 5653361.924288826}'
INFO       2022-07-30 22:13:23,742: topic='field_update' sending data='{"currentTimestep": 96}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 96}'
DEBUG      2022-07-30 22:13:23,742: Timestep:    95-{'drag': 5653361.924288826}
INFO       2022-07-30 22:13:24,243: topic='drag' sending data='{"drag": 5245494.360091949}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 5245494.360091949}'
INFO       2022-07-30 22:13:24,243: topic='field_update' sending data='{"currentTimestep": 97}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 97}'
DEBUG      2022-07-30 22:13:24,244: Timestep:    96-{'drag': 5245494.360091949}
INFO       2022-07-30 22:13:24,738: topic='drag' sending data='{"drag": 4860715.740181731}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 4860715.740181731}'
INFO       2022-07-30 22:13:24,738: topic='field_update' sending data='{"currentTimestep": 98}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 98}'
DEBUG      2022-07-30 22:13:24,739: Timestep:    97-{'drag': 4860715.740181731}
INFO       2022-07-30 22:13:25,345: topic='drag' sending data='{"drag": 4498271.290092805}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 4498271.290092805}'
INFO       2022-07-30 22:13:25,345: topic='field_update' sending data='{"currentTimestep": 99}' as format_msg_with_header(msgToSend)=b'48   field_update             {"currentTimestep": 99}'
DEBUG      2022-07-30 22:13:25,345: Timestep:    98-{'drag': 4498271.290092805}
INFO       2022-07-30 22:13:25,832: topic='drag' sending data='{"drag": 4157393.6107174237}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 4157393.6107174237}'
INFO       2022-07-30 22:13:25,832: topic='field_update' sending data='{"currentTimestep": 100}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 100}'
DEBUG      2022-07-30 22:13:25,833: Timestep:    99-{'drag': 4157393.6107174237}
INFO       2022-07-30 22:13:26,362: topic='drag' sending data='{"drag": 3837303.3467246904}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 3837303.3467246904}'
INFO       2022-07-30 22:13:26,362: topic='field_update' sending data='{"currentTimestep": 101}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 101}'
DEBUG      2022-07-30 22:13:26,362: Timestep:   100-{'drag': 3837303.3467246904}
INFO       2022-07-30 22:13:26,921: topic='drag' sending data='{"drag": 3537210.5663094013}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 3537210.5663094013}'
INFO       2022-07-30 22:13:26,921: topic='field_update' sending data='{"currentTimestep": 102}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 102}'
DEBUG      2022-07-30 22:13:26,921: Timestep:   101-{'drag': 3537210.5663094013}
INFO       2022-07-30 22:13:27,448: topic='drag' sending data='{"drag": 3256316.714882401}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 3256316.714882401}'
INFO       2022-07-30 22:13:27,448: topic='field_update' sending data='{"currentTimestep": 103}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 103}'
DEBUG      2022-07-30 22:13:27,449: Timestep:   102-{'drag': 3256316.714882401}
INFO       2022-07-30 22:13:27,844: topic='drag' sending data='{"drag": 2993817.0146052875}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 2993817.0146052875}'
INFO       2022-07-30 22:13:27,844: topic='field_update' sending data='{"currentTimestep": 104}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 104}'
DEBUG      2022-07-30 22:13:27,844: Timestep:   103-{'drag': 2993817.0146052875}
INFO       2022-07-30 22:13:28,242: topic='drag' sending data='{"drag": 2748903.1914396933}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 2748903.1914396933}'
INFO       2022-07-30 22:13:28,242: topic='field_update' sending data='{"currentTimestep": 105}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 105}'
DEBUG      2022-07-30 22:13:28,242: Timestep:   104-{'drag': 2748903.1914396933}
INFO       2022-07-30 22:13:28,738: topic='drag' sending data='{"drag": 2520766.4216122716}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 2520766.4216122716}'
INFO       2022-07-30 22:13:28,738: topic='field_update' sending data='{"currentTimestep": 106}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 106}'
DEBUG      2022-07-30 22:13:28,739: Timestep:   105-{'drag': 2520766.4216122716}
INFO       2022-07-30 22:13:29,342: topic='drag' sending data='{"drag": 2308600.400016216}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 2308600.400016216}'
INFO       2022-07-30 22:13:29,342: topic='field_update' sending data='{"currentTimestep": 107}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 107}'
DEBUG      2022-07-30 22:13:29,342: Timestep:   106-{'drag': 2308600.400016216}
INFO       2022-07-30 22:13:29,944: topic='drag' sending data='{"drag": 2111604.4439595225}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 2111604.4439595225}'
INFO       2022-07-30 22:13:29,944: topic='field_update' sending data='{"currentTimestep": 108}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 108}'
DEBUG      2022-07-30 22:13:29,944: Timestep:   107-{'drag': 2111604.4439595225}
INFO       2022-07-30 22:13:30,436: topic='drag' sending data='{"drag": 1928986.5566809464}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 1928986.5566809464}'
INFO       2022-07-30 22:13:30,436: topic='field_update' sending data='{"currentTimestep": 109}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 109}'
DEBUG      2022-07-30 22:13:30,436: Timestep:   108-{'drag': 1928986.5566809464}
INFO       2022-07-30 22:13:30,947: topic='drag' sending data='{"drag": 1759966.3860222008}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 1759966.3860222008}'
INFO       2022-07-30 22:13:30,947: topic='field_update' sending data='{"currentTimestep": 110}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 110}'
DEBUG      2022-07-30 22:13:30,947: Timestep:   109-{'drag': 1759966.3860222008}
INFO       2022-07-30 22:13:31,329: topic='drag' sending data='{"drag": 1603778.024402087}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 1603778.024402087}'
INFO       2022-07-30 22:13:31,329: topic='field_update' sending data='{"currentTimestep": 111}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 111}'
DEBUG      2022-07-30 22:13:31,330: Timestep:   110-{'drag': 1603778.024402087}
INFO       2022-07-30 22:13:31,745: topic='drag' sending data='{"drag": 1459672.6066226522}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 1459672.6066226522}'
INFO       2022-07-30 22:13:31,745: topic='field_update' sending data='{"currentTimestep": 112}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 112}'
DEBUG      2022-07-30 22:13:31,745: Timestep:   111-{'drag': 1459672.6066226522}
INFO       2022-07-30 22:13:32,238: topic='drag' sending data='{"drag": 1326920.6719020947}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 1326920.6719020947}'
INFO       2022-07-30 22:13:32,238: topic='field_update' sending data='{"currentTimestep": 113}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 113}'
DEBUG      2022-07-30 22:13:32,238: Timestep:   112-{'drag': 1326920.6719020947}
INFO       2022-07-30 22:13:32,650: topic='drag' sending data='{"drag": 1204814.2657456826}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 1204814.2657456826}'
INFO       2022-07-30 22:13:32,650: topic='field_update' sending data='{"currentTimestep": 114}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 114}'
DEBUG      2022-07-30 22:13:32,650: Timestep:   113-{'drag': 1204814.2657456826}
INFO       2022-07-30 22:13:33,237: topic='drag' sending data='{"drag": 1092668.7657307866}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 1092668.7657307866}'
INFO       2022-07-30 22:13:33,237: topic='field_update' sending data='{"currentTimestep": 115}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 115}'
DEBUG      2022-07-30 22:13:33,238: Timestep:   114-{'drag': 1092668.7657307866}
INFO       2022-07-30 22:13:33,843: topic='drag' sending data='{"drag": 989824.4229170891}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 989824.4229170891}'
INFO       2022-07-30 22:13:33,843: topic='field_update' sending data='{"currentTimestep": 116}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 116}'
DEBUG      2022-07-30 22:13:33,843: Timestep:   115-{'drag': 989824.4229170891}
INFO       2022-07-30 22:13:34,321: topic='drag' sending data='{"drag": 895647.6173467886}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 895647.6173467886}'
INFO       2022-07-30 22:13:34,321: topic='field_update' sending data='{"currentTimestep": 117}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 117}'
DEBUG      2022-07-30 22:13:34,321: Timestep:   116-{'drag': 895647.6173467886}
INFO       2022-07-30 22:13:34,720: topic='drag' sending data='{"drag": 809531.8319463183}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 809531.8319463183}'
INFO       2022-07-30 22:13:34,720: topic='field_update' sending data='{"currentTimestep": 118}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 118}'
DEBUG      2022-07-30 22:13:34,720: Timestep:   117-{'drag': 809531.8319463183}
INFO       2022-07-30 22:13:35,260: topic='drag' sending data='{"drag": 730898.3540795641}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 730898.3540795641}'
INFO       2022-07-30 22:13:35,260: topic='field_update' sending data='{"currentTimestep": 119}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 119}'
DEBUG      2022-07-30 22:13:35,260: Timestep:   118-{'drag': 730898.3540795641}
INFO       2022-07-30 22:13:35,626: topic='drag' sending data='{"drag": 659196.7180523444}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 659196.7180523444}'
INFO       2022-07-30 22:13:35,626: topic='field_update' sending data='{"currentTimestep": 120}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 120}'
DEBUG      2022-07-30 22:13:35,626: Timestep:   119-{'drag': 659196.7180523444}
INFO       2022-07-30 22:13:35,952: topic='drag' sending data='{"drag": 593904.9050676101}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 593904.9050676101}'
INFO       2022-07-30 22:13:35,952: topic='field_update' sending data='{"currentTimestep": 121}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 121}'
DEBUG      2022-07-30 22:13:35,952: Timestep:   120-{'drag': 593904.9050676101}
INFO       2022-07-30 22:13:36,439: topic='drag' sending data='{"drag": 534529.3195337817}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 534529.3195337817}'
INFO       2022-07-30 22:13:36,439: topic='field_update' sending data='{"currentTimestep": 122}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 122}'
DEBUG      2022-07-30 22:13:36,439: Timestep:   121-{'drag': 534529.3195337817}
INFO       2022-07-30 22:13:37,046: topic='drag' sending data='{"drag": 480604.56229963177}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 480604.56229963177}'
INFO       2022-07-30 22:13:37,046: topic='field_update' sending data='{"currentTimestep": 123}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 123}'
DEBUG      2022-07-30 22:13:37,046: Timestep:   122-{'drag': 480604.56229963177}
INFO       2022-07-30 22:13:37,451: topic='drag' sending data='{"drag": 431693.0224012137}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 431693.0224012137}'
INFO       2022-07-30 22:13:37,451: topic='field_update' sending data='{"currentTimestep": 124}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 124}'
DEBUG      2022-07-30 22:13:37,451: Timestep:   123-{'drag': 431693.0224012137}
INFO       2022-07-30 22:13:37,846: topic='drag' sending data='{"drag": 387384.30933757924}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 387384.30933757924}'
INFO       2022-07-30 22:13:37,846: topic='field_update' sending data='{"currentTimestep": 125}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 125}'
DEBUG      2022-07-30 22:13:37,846: Timestep:   124-{'drag': 387384.30933757924}
INFO       2022-07-30 22:13:38,436: topic='drag' sending data='{"drag": 347294.5478221976}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 347294.5478221976}'
INFO       2022-07-30 22:13:38,436: topic='field_update' sending data='{"currentTimestep": 126}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 126}'
DEBUG      2022-07-30 22:13:38,436: Timestep:   125-{'drag': 347294.5478221976}
INFO       2022-07-30 22:13:38,933: topic='drag' sending data='{"drag": 311065.556465723}' as format_msg_with_header(msgToSend)=b'51   drag                     {"drag": 311065.556465723}'
INFO       2022-07-30 22:13:38,933: topic='field_update' sending data='{"currentTimestep": 127}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 127}'
DEBUG      2022-07-30 22:13:38,933: Timestep:   126-{'drag': 311065.556465723}
INFO       2022-07-30 22:13:39,344: topic='drag' sending data='{"drag": 278363.9310100186}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 278363.9310100186}'
INFO       2022-07-30 22:13:39,344: topic='field_update' sending data='{"currentTimestep": 128}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 128}'
DEBUG      2022-07-30 22:13:39,344: Timestep:   127-{'drag': 278363.9310100186}
INFO       2022-07-30 22:13:39,820: topic='drag' sending data='{"drag": 248880.05162577258}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 248880.05162577258}'
INFO       2022-07-30 22:13:39,820: topic='field_update' sending data='{"currentTimestep": 129}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 129}'
DEBUG      2022-07-30 22:13:39,820: Timestep:   128-{'drag': 248880.05162577258}
INFO       2022-07-30 22:13:40,235: topic='drag' sending data='{"drag": 222327.03247397102}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 222327.03247397102}'
INFO       2022-07-30 22:13:40,235: topic='field_update' sending data='{"currentTimestep": 130}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 130}'
DEBUG      2022-07-30 22:13:40,235: Timestep:   129-{'drag': 222327.03247397102}
